"Position","Name","Type","Signal","Label","AF0","AF1","AF2","AF3","AF4","AF5","AF6","AF7","AF8","AF9","AF10","AF11","AF12","AF13","AF14","AF15"
"67","PB11","I/O","","","","TIM2_CH4","","I2C4_SDA","I2C2_SDA","","","USART3_RX","LPUART1_TX","","OCTOSPI1_NCS","","COMP2_OUT","","","EVENTOUT"
"68","VDDSMPS","Power","","","","","","","","","","","","","","","","","",""
"69","VLXSMPS","Power","","","","","","","","","","","","","","","","","",""
"70","VSSSMPS","Power","","","","","","","","","","","","","","","","","",""
"71","VSS","Power","","","","","","","","","","","","","","","","","",""
"72","V15SMPS","Power","","","","","","","","","","","","","","","","","",""
"73","VDD","Power","","","","","","","","","","","","","","","","","",""
"74","PB13","I/O","","","","TIM1_CH1N","LPTIM3_IN1","","I2C2_SCL","SPI2_SCK","DFSDM1_CKIN1","USART3_CTS/USART3_NSS","LPUART1_CTS","TSC_G1_IO2","","UCPD1_FRSTX1/UCPD1_FRSTX2","","SAI2_SCK_A","TIM15_CH1N","EVENTOUT"
"75","PB14","I/O","","","","TIM1_CH2N","LPTIM3_ETR","TIM8_CH2N","I2C2_SDA","SPI2_MISO","DFSDM1_DATIN2","USART3_DE/USART3_RTS","","TSC_G1_IO3","","","","SAI2_MCLK_A","TIM15_CH1","EVENTOUT"
"76","PB15","I/O","","","RTC_REFIN","TIM1_CH3N","","TIM8_CH3N","","SPI2_MOSI","DFSDM1_CKIN2","","","","","","","SAI2_SD_A","TIM15_CH2","EVENTOUT"
"77","PD8","I/O","","","","","","","","","","USART3_TX","","","","","FMC_D13/FMC_DA13","","","EVENTOUT"
"78","PD9","I/O","","","","","","","","","","USART3_RX","","","","","FMC_D14/FMC_DA14","SAI2_MCLK_A","","EVENTOUT"
"79","PD10","I/O","","","","","","","","","","USART3_CK","","TSC_G6_IO1","","","FMC_D15/FMC_DA15","SAI2_SCK_A","","EVENTOUT"
"80","PD11","I/O","","","","","","","I2C4_SMBA","","","USART3_CTS/USART3_NSS","","TSC_G6_IO2","","","FMC_A16","SAI2_SD_A","LPTIM2_ETR","EVENTOUT"
"81","PD12","I/O","","","","","TIM4_CH1","","I2C4_SCL","","","USART3_DE/USART3_RTS","","TSC_G6_IO3","","","FMC_A17","SAI2_FS_A","LPTIM2_IN1","EVENTOUT"
"82","PD13","I/O","","","","","TIM4_CH2","","I2C4_SDA","","","","","TSC_G6_IO4","","","FMC_A18","","LPTIM2_OUT","EVENTOUT"
"83","VSS","Power","","","","","","","","","","","","","","","","","",""
"84","VDD","Power","","","","","","","","","","","","","","","","","",""
"85","PD14","I/O","","","","","TIM4_CH3","","","","","","","","","","FMC_D0/FMC_DA0","","","EVENTOUT"
"86","PD15","I/O","","","","","TIM4_CH4","","","","","","","","","","FMC_D1/FMC_DA1","","","EVENTOUT"
"87","PG2","I/O","","","","","","","","SPI1_SCK","","","","","","","FMC_A12","SAI2_SCK_B","","EVENTOUT"
"88","PG3","I/O","","","","","","","","SPI1_MISO","","","","","","","FMC_A13","SAI2_FS_B","","EVENTOUT"
"89","PG4","I/O","","","","","","","","SPI1_MOSI","","","","","","","FMC_A14","SAI2_MCLK_B","","EVENTOUT"
"90","PG5","I/O","","","","","","","","SPI1_NSS","","","LPUART1_CTS","","","","FMC_A15","SAI2_SD_B","","EVENTOUT"
"91","PG6","I/O","","","","","","OCTOSPI1_DQS","I2C3_SMBA","","","","LPUART1_DE/LPUART1_RTS","","","UCPD1_FRSTX1/UCPD1_FRSTX2","","","","EVENTOUT"
"92","PG7","I/O","","","","","","SAI1_CK1","I2C3_SCL","","DFSDM1_CKOUT","","LPUART1_TX","","","UCPD1_FRSTX1/UCPD1_FRSTX2","FMC_INT","SAI1_MCLK_A","","EVENTOUT"
"93","PG8","I/O","","","","","","","I2C3_SDA","","","","LPUART1_RX","","","","","","","EVENTOUT"
"94","VSS","Power","","","","","","","","","","","","","","","","","",""
"95","VDDIO2","Power","","","","","","","","","","","","","","","","","",""
"96","PC6","I/O","","","","","TIM3_CH1","TIM8_CH1","","","DFSDM1_CKIN3","","SDMMC1_D0DIR","TSC_G4_IO1","","","SDMMC1_D6","SAI2_MCLK_A","","EVENTOUT"
"97","PC7","I/O","","","","","TIM3_CH2","TIM8_CH2","","","DFSDM1_DATIN3","","SDMMC1_D123DIR","TSC_G4_IO2","","","SDMMC1_D7","SAI2_MCLK_B","","EVENTOUT"
"98","PC8","I/O","","","","","TIM3_CH3","TIM8_CH3","","","","","","TSC_G4_IO3","","","SDMMC1_D0","","","EVENTOUT"
"99","PC9","I/O","","","DEBUG_TRACED0","","TIM3_CH4","TIM8_CH4","","","","","","TSC_G4_IO4","USB_NOE","","SDMMC1_D1","SAI2_EXTCLK","TIM8_BKIN2","EVENTOUT"
"100","PA8","I/O","","","RCC_MCO","TIM1_CH1","","SAI1_CK2","","","","USART1_CK","","","","","","SAI1_SCK_A","LPTIM2_OUT","EVENTOUT"
"101","PA9","I/O","","","","TIM1_CH2","","SPI2_SCK","","","","USART1_TX","","","","","","SAI1_FS_A","TIM15_BKIN","EVENTOUT"
"102","PA10","I/O","","","","TIM1_CH3","","SAI1_D1","","","","USART1_RX","","","CRS_SYNC","","","SAI1_SD_A","TIM17_BKIN","EVENTOUT"
"103","PA11","I/O","","","","TIM1_CH4","","","","SPI1_MISO","","USART1_CTS/USART1_NSS","","FDCAN1_RX","USB_DM","","TIM1_BKIN2","","","EVENTOUT"
"104","PA12","I/O","","","","TIM1_ETR","","","","SPI1_MOSI","","USART1_DE/USART1_RTS","","FDCAN1_TX","USB_DP","","","","","EVENTOUT"
"105","PA13 (JTMS/SWDIO)","I/O","","","DEBUG_JTMS-SWDIO","IR_OUT","","","","","","","","","USB_NOE","","","SAI1_SD_B","","EVENTOUT"
"106","VDDUSB","Power","","","","","","","","","","","","","","","","","",""
"107","VSS","Power","","","","","","","","","","","","","","","","","",""
"108","VDD","Power","","","","","","","","","","","","","","","","","",""
"109","PA14 (JTCK/SWCLK)","I/O","","","DEBUG_JTCK-SWCLK","LPTIM1_OUT","","","I2C1_SMBA","I2C4_SMBA","","","","","","","","SAI1_FS_B","","EVENTOUT"
"110","PA15 (JTDI)","I/O","","","DEBUG_JTDI","TIM2_CH1","TIM2_ETR","USART2_RX","","SPI1_NSS","SPI3_NSS","USART3_DE/USART3_RTS","UART4_DE/UART4_RTS","","","","","SAI2_FS_B","","EVENTOUT"
"111","PC10","I/O","","","DEBUG_TRACED1","","LPTIM3_ETR","","","","SPI3_SCK","USART3_TX","UART4_TX","TSC_G3_IO2","","","SDMMC1_D2","SAI2_SCK_B","","EVENTOUT"
"112","PC11","I/O","","","","","LPTIM3_IN1","","","OCTOSPI1_NCS","SPI3_MISO","USART3_RX","UART4_RX","TSC_G3_IO3","","UCPD1_FRSTX1/UCPD1_FRSTX2","SDMMC1_D3","SAI2_MCLK_B","","EVENTOUT"
"113","PC12","I/O","","","DEBUG_TRACED3","","","","","","SPI3_MOSI","USART3_CK","UART5_TX","TSC_G3_IO4","","","SDMMC1_CK","SAI2_SD_B","","EVENTOUT"
"114","PD0","I/O","","","","","","","","SPI2_NSS","","","","FDCAN1_RX","","","FMC_D2/FMC_DA2","","","EVENTOUT"
"115","PD1","I/O","","","","","","","","SPI2_SCK","","","","FDCAN1_TX","","","FMC_D3/FMC_DA3","","","EVENTOUT"
"116","PD2","I/O","","","DEBUG_TRACED2","","TIM3_ETR","","","","","USART3_DE/USART3_RTS","UART5_RX","TSC_SYNC","","","SDMMC1_CMD","","","EVENTOUT"
"117","PD3","I/O","","","","","","SPI2_SCK","","SPI2_MISO","DFSDM1_DATIN0","USART2_CTS/USART2_NSS","","","","","FMC_CLK","","","EVENTOUT"
"118","PD4","I/O","","","","","","","","SPI2_MOSI","DFSDM1_CKIN0","USART2_DE/USART2_RTS","","","OCTOSPI1_IO4","","FMC_NOE","","","EVENTOUT"
"119","PD5","I/O","","","","","","","","","","USART2_TX","","","OCTOSPI1_IO5","","FMC_NWE","","","EVENTOUT"
"120","VSS","Power","","","","","","","","","","","","","","","","","",""
"121","VDD","Power","","","","","","","","","","","","","","","","","",""
"122","PD6","I/O","","","","","","SAI1_D1","","SPI3_MOSI","DFSDM1_DATIN1","USART2_RX","","","OCTOSPI1_IO6","","FMC_NWAIT","SAI1_SD_A","","EVENTOUT"
"123","PD7","I/O","","","","","","","","","DFSDM1_CKIN1","USART2_CK","","","OCTOSPI1_IO7","","FMC_NCE/FMC_NE1","","","EVENTOUT"
"124","PG9","I/O","","","","","","","","","SPI3_SCK","USART1_TX","","","","","FMC_NCE/FMC_NE2","SAI2_SCK_A","TIM15_CH1N","EVENTOUT"
"125","PG10","I/O","","","","LPTIM1_IN1","","","","","SPI3_MISO","USART1_RX","","","","","FMC_NE3","SAI2_FS_A","TIM15_CH1","EVENTOUT"
"126","PG12","I/O","","","","LPTIM1_ETR","","","","","SPI3_NSS","USART1_DE/USART1_RTS","","","","","FMC_NE4","SAI2_SD_A","","EVENTOUT"
"127","PG13","I/O","","","","","","","I2C1_SDA","","","USART1_CK","","","","","FMC_A24","","","EVENTOUT"
"128","PG14","I/O","","","","","","","I2C1_SCL","","","","","","","","FMC_A25","","","EVENTOUT"
"129","VSS","Power","","","","","","","","","","","","","","","","","",""
"130","VDDIO2","Power","","","","","","","","","","","","","","","","","",""
"131","PG15","I/O","","","","LPTIM1_OUT","","","I2C1_SMBA","","","","","","","","","","","EVENTOUT"
"132","PB3 (JTDO/TRACESWO)","I/O","","","DEBUG_JTDO-SWO","TIM2_CH2","","","","SPI1_SCK","SPI3_SCK","USART1_DE/USART1_RTS","","","CRS_SYNC","","","SAI1_SCK_B","","EVENTOUT"
"133","PB4 (NJTRST)","I/O","","","DEBUG_JTRST","","TIM3_CH1","","I2C3_SDA","SPI1_MISO","SPI3_MISO","USART1_CTS/USART1_NSS","UART5_DE/UART5_RTS","TSC_G2_IO1","","","","SAI1_MCLK_B","TIM17_BKIN","EVENTOUT"
"134","PB5","I/O","","","","LPTIM1_IN1","TIM3_CH2","OCTOSPI1_NCLK","I2C1_SMBA","SPI1_MOSI","SPI3_MOSI","USART1_CK","","TSC_G2_IO2","","","COMP2_OUT","SAI1_SD_B","TIM16_BKIN","EVENTOUT"
"135","PB6","I/O","","","","LPTIM1_ETR","TIM4_CH1","","I2C1_SCL","I2C4_SCL","","USART1_TX","","TSC_G2_IO3","","","TIM8_BKIN2","SAI1_FS_B","TIM16_CH1N","EVENTOUT"
"136","PB7","I/O","","","","LPTIM1_IN2","TIM4_CH2","","I2C1_SDA","I2C4_SDA","","USART1_RX","","TSC_G2_IO4","","","FMC_NL","TIM8_BKIN","TIM17_CH1N","EVENTOUT"
"137","PH3-BOOT0","I/O","","","","","","","","","","","","","","","","","","EVENTOUT"
"138","PB8","I/O","","","","","TIM4_CH3","SAI1_CK1","I2C1_SCL","DFSDM1_CKOUT","","","SDMMC1_CKIN","FDCAN1_RX","","","SDMMC1_D4","SAI1_MCLK_A","TIM16_CH1","EVENTOUT"
"139","PB9","I/O","","","","IR_OUT","TIM4_CH4","SAI1_D2","I2C1_SDA","SPI2_NSS","","","SDMMC1_CDIR","FDCAN1_TX","","","SDMMC1_D5","SAI1_FS_A","TIM17_CH1","EVENTOUT"
"140","PE0","I/O","","","","","TIM4_ETR","","","","","","","","","","FMC_NBL0","","TIM16_CH1","EVENTOUT"
"141","PE1","I/O","","","","","","","","","","","","","","","FMC_NBL1","","TIM17_CH1","EVENTOUT"
"142","VSS","Power","","","","","","","","","","","","","","","","","",""
"143","V15SMPS","Power","","","","","","","","","","","","","","","","","",""
"144","VDD","Power","","","","","","","","","","","","","","","","","",""
