"Position","Name","Type","Signal","Label","AF0","AF1","AF2","AF3","AF4","AF5","AF6","AF7","AF8","AF9","AF10","AF11","AF12","AF13","AF14","AF15"
"27","PB1","I/O","","","","TIM1_CH3N","TIM3_CH4","TIM8_CH3N","","","DFSDM1_DATIN0","USART3_DE/USART3_RTS","LPUART1_DE/LPUART1_RTS","","OCTOSPI1_IO0","","","","LPTIM2_IN1","EVENTOUT"
"28","PB2","I/O","","","","LPTIM1_OUT","","","I2C3_SMBA","","DFSDM1_CKIN0","","","","OCTOSPI1_DQS","UCPD1_FRSTX1/UCPD1_FRSTX2","","","","EVENTOUT"
"29","PB10","I/O","","","","TIM2_CH3","LPTIM3_OUT","I2C4_SCL","I2C2_SCL","SPI2_SCK","","USART3_TX","LPUART1_RX","TSC_SYNC","OCTOSPI1_CLK","","COMP1_OUT","SAI1_SCK_A","","EVENTOUT"
"30","PB11","I/O","","","","TIM2_CH4","","I2C4_SDA","I2C2_SDA","","","USART3_RX","LPUART1_TX","","OCTOSPI1_NCS","","COMP2_OUT","","","EVENTOUT"
"31","VSS","Power","","","","","","","","","","","","","","","","","",""
"32","VDD","Power","","","","","","","","","","","","","","","","","",""
"33","PB12","I/O","","","","","","TIM1_BKIN","I2C2_SMBA","SPI2_NSS","DFSDM1_DATIN1","USART3_CK","LPUART1_DE/LPUART1_RTS","TSC_G1_IO1","OCTOSPI1_NCLK","","","SAI2_FS_A","TIM15_BKIN","EVENTOUT"
"34","PB13","I/O","","","","TIM1_CH1N","LPTIM3_IN1","","I2C2_SCL","SPI2_SCK","DFSDM1_CKIN1","USART3_CTS/USART3_NSS","LPUART1_CTS","TSC_G1_IO2","","UCPD1_FRSTX1/UCPD1_FRSTX2","","SAI2_SCK_A","TIM15_CH1N","EVENTOUT"
"35","PB14","I/O","","","","TIM1_CH2N","LPTIM3_ETR","TIM8_CH2N","I2C2_SDA","SPI2_MISO","DFSDM1_DATIN2","USART3_DE/USART3_RTS","","TSC_G1_IO3","","","","SAI2_MCLK_A","TIM15_CH1","EVENTOUT"
"36","PB15","I/O","","","RTC_REFIN","TIM1_CH3N","","TIM8_CH3N","","SPI2_MOSI","DFSDM1_CKIN2","","","","","","","SAI2_SD_A","TIM15_CH2","EVENTOUT"
"37","PC6","I/O","","","","","TIM3_CH1","TIM8_CH1","","","DFSDM1_CKIN3","","SDMMC1_D0DIR","TSC_G4_IO1","","","SDMMC1_D6","SAI2_MCLK_A","","EVENTOUT"
"38","PC7","I/O","","","","","TIM3_CH2","TIM8_CH2","","","DFSDM1_DATIN3","","SDMMC1_D123DIR","TSC_G4_IO2","","","SDMMC1_D7","SAI2_MCLK_B","","EVENTOUT"
"39","PC8","I/O","","","","","TIM3_CH3","TIM8_CH3","","","","","","TSC_G4_IO3","","","SDMMC1_D0","","","EVENTOUT"
"40","PC9","I/O","","","DEBUG_TRACED0","","TIM3_CH4","TIM8_CH4","","","","","","TSC_G4_IO4","USB_NOE","","SDMMC1_D1","SAI2_EXTCLK","TIM8_BKIN2","EVENTOUT"
"41","PA8","I/O","","","RCC_MCO","TIM1_CH1","","SAI1_CK2","","","","USART1_CK","","","","","","SAI1_SCK_A","LPTIM2_OUT","EVENTOUT"
"42","PA9","I/O","","","","TIM1_CH2","","SPI2_SCK","","","","USART1_TX","","","","","","SAI1_FS_A","TIM15_BKIN","EVENTOUT"
"43","PA10","I/O","","","","TIM1_CH3","","SAI1_D1","","","","USART1_RX","","","CRS_SYNC","","","SAI1_SD_A","TIM17_BKIN","EVENTOUT"
"44","PA11","I/O","","","","TIM1_CH4","","","","SPI1_MISO","","USART1_CTS/USART1_NSS","","FDCAN1_RX","USB_DM","","TIM1_BKIN2","","","EVENTOUT"
"45","PA12","I/O","","","","TIM1_ETR","","","","SPI1_MOSI","","USART1_DE/USART1_RTS","","FDCAN1_TX","USB_DP","","","","","EVENTOUT"
"46","PA13 (JTMS/SWDIO)","I/O","","","DEBUG_JTMS-SWDIO","IR_OUT","","","","","","","","","USB_NOE","","","SAI1_SD_B","","EVENTOUT"
"47","VSS","Power","","","","","","","","","","","","","","","","","",""
"48","VDDUSB","Power","","","","","","","","","","","","","","","","","",""
"49","PA14 (JTCK/SWCLK)","I/O","","","DEBUG_JTCK-SWCLK","LPTIM1_OUT","","","I2C1_SMBA","I2C4_SMBA","","","","","","","","SAI1_FS_B","","EVENTOUT"
"50","PA15 (JTDI)","I/O","","","DEBUG_JTDI","TIM2_CH1","TIM2_ETR","USART2_RX","","SPI1_NSS","SPI3_NSS","USART3_DE/USART3_RTS","UART4_DE/UART4_RTS","","","","","SAI2_FS_B","","EVENTOUT"
"51","PC10","I/O","","","DEBUG_TRACED1","","LPTIM3_ETR","","","","SPI3_SCK","USART3_TX","UART4_TX","TSC_G3_IO2","","","SDMMC1_D2","SAI2_SCK_B","","EVENTOUT"
"52","PC11","I/O","","","","","LPTIM3_IN1","","","OCTOSPI1_NCS","SPI3_MISO","USART3_RX","UART4_RX","TSC_G3_IO3","","UCPD1_FRSTX1/UCPD1_FRSTX2","SDMMC1_D3","SAI2_MCLK_B","","EVENTOUT"
"53","PC12","I/O","","","DEBUG_TRACED3","","","","","","SPI3_MOSI","USART3_CK","UART5_TX","TSC_G3_IO4","","","SDMMC1_CK","SAI2_SD_B","","EVENTOUT"
"54","PD2","I/O","","","DEBUG_TRACED2","","TIM3_ETR","","","","","USART3_DE/USART3_RTS","UART5_RX","TSC_SYNC","","","SDMMC1_CMD","","","EVENTOUT"
"55","PB3 (JTDO/TRACESWO)","I/O","","","DEBUG_JTDO-SWO","TIM2_CH2","","","","SPI1_SCK","SPI3_SCK","USART1_DE/USART1_RTS","","","CRS_SYNC","","","SAI1_SCK_B","","EVENTOUT"
"56","PB4 (NJTRST)","I/O","","","DEBUG_JTRST","","TIM3_CH1","","I2C3_SDA","SPI1_MISO","SPI3_MISO","USART1_CTS/USART1_NSS","UART5_DE/UART5_RTS","TSC_G2_IO1","","","","SAI1_MCLK_B","TIM17_BKIN","EVENTOUT"
"57","PB5","I/O","","","","LPTIM1_IN1","TIM3_CH2","OCTOSPI1_NCLK","I2C1_SMBA","SPI1_MOSI","SPI3_MOSI","USART1_CK","","TSC_G2_IO2","","","COMP2_OUT","SAI1_SD_B","TIM16_BKIN","EVENTOUT"
"58","PB6","I/O","","","","LPTIM1_ETR","TIM4_CH1","","I2C1_SCL","I2C4_SCL","","USART1_TX","","TSC_G2_IO3","","","TIM8_BKIN2","SAI1_FS_B","TIM16_CH1N","EVENTOUT"
"59","PB7","I/O","","","","LPTIM1_IN2","TIM4_CH2","","I2C1_SDA","I2C4_SDA","","USART1_RX","","TSC_G2_IO4","","","","TIM8_BKIN","TIM17_CH1N","EVENTOUT"
"60","PH3-BOOT0","I/O","","","","","","","","","","","","","","","","","","EVENTOUT"
"61","PB8","I/O","","","","","TIM4_CH3","SAI1_CK1","I2C1_SCL","DFSDM1_CKOUT","","","SDMMC1_CKIN","FDCAN1_RX","","","SDMMC1_D4","SAI1_MCLK_A","TIM16_CH1","EVENTOUT"
"62","PB9","I/O","","","","IR_OUT","TIM4_CH4","SAI1_D2","I2C1_SDA","SPI2_NSS","","","SDMMC1_CDIR","FDCAN1_TX","","","SDMMC1_D5","SAI1_FS_A","TIM17_CH1","EVENTOUT"
"63","VSS","Power","","","","","","","","","","","","","","","","","",""
"64","VDD","Power","","","","","","","","","","","","","","","","","",""
