"Position","Name","Type","Signal","Label","AF0","AF1","AF2","AF3","AF4","AF5","AF6","AF7","AF8","AF9","AF10","AF11","AF12","AF13","AF14","AF15"
"G6","PA3","I/O","","","","TIM2_CH4","","","","","","USART2_RX","LPUART1_RX","","QUADSPI_CLK","","","SAI1_MCLK_A","TIM15_CH2","EVENTOUT"
"G7","PA1","I/O","","","","TIM2_CH2","","","I2C1_SMBA","SPI1_SCK","","USART2_DE/USART2_RTS","","","","","","","TIM15_CH1N","EVENTOUT"
"G8","VDDA/VREF+","Power","","","","","","","","","","","","","","","","","",""
"H1","VDD","Power","","","","","","","","","","","","","","","","","",""
"H2","VSS","Power","","","","","","","","","","","","","","","","","",""
"H3","PB11","I/O","","","","TIM2_CH4","","","I2C2_SDA","","","USART3_RX","LPUART1_TX","","QUADSPI_BK1_NCS","","COMP2_OUT","","","EVENTOUT"
"H4","PB10","I/O","","","","TIM2_CH3","","","I2C2_SCL","SPI2_SCK","","USART3_TX","LPUART1_RX","TSC_SYNC","QUADSPI_CLK","","COMP1_OUT","SAI1_SCK_A","","EVENTOUT"
"H5","PB1","I/O","","","","TIM1_CH3N","","","","","","USART3_DE/USART3_RTS","LPUART1_DE/LPUART1_RTS","","QUADSPI_BK1_IO0","","","","LPTIM2_IN1","EVENTOUT"
"H6","PA7","I/O","","","","TIM1_CH1N","","","I2C3_SCL","SPI1_MOSI","","","","","QUADSPI_BK1_IO2","","COMP2_OUT","","","EVENTOUT"
"H7","VDD","Power","","","","","","","","","","","","","","","","","",""
"H8","VSS","Power","","","","","","","","","","","","","","","","","",""
