"Position","Name","Type","Signal","Label","AF0","AF1","AF2","AF3","AF4","AF5","AF6","AF7","AF8","AF9","AF10","AF11","AF12","AF13","AF14"
"40","PE9","I/O","","","","TIM2_CH1","","","","","","","","","","","FSMC_D6/FSMC_DA6","","TIMX_IC2"
"41","PE10","I/O","","","","TIM2_CH2","","","","","","","","","","","FSMC_D7/FSMC_DA7","","TIMX_IC3"
"42","PE11","I/O","","","","TIM2_CH3","","","","","","","","","","","FSMC_D8/FSMC_DA8","","TIMX_IC4"
"43","PE12","I/O","","","","TIM2_CH4","","","","SPI1_NSS","","","","","","","FSMC_D9/FSMC_DA9","","TIMX_IC1"
"44","PE13","I/O","","","","","","","","SPI1_SCK","","","","","","","FSMC_D10/FSMC_DA10","","TIMX_IC2"
"45","PE14","I/O","","","","","","","","SPI1_MISO","","","","","","","FSMC_D11/FSMC_DA11","","TIMX_IC3"
"46","PE15","I/O","","","","","","","","SPI1_MOSI","","","","","","","FSMC_D12/FSMC_DA12","","TIMX_IC4"
"47","PB10","I/O","","","","TIM2_CH3","","","I2C2_SCL","","","USART3_TX","","","","LCD_SEG10","","",""
"48","PB11","I/O","","","","TIM2_CH4","","","I2C2_SDA","","","USART3_RX","","","","LCD_SEG11","","",""
"49","VSS","Power","","","","","","","","","","","","","","","","",""
"50","VDD","Power","","","","","","","","","","","","","","","","",""
"51","PB12","I/O","","","","","","TIM10_CH1","I2C2_SMBA","I2S2_WS/SPI2_NSS","","USART3_CK","","","","LCD_SEG12","","","TS_G7_IO1"
"52","PB13","I/O","","","","","","TIM9_CH1","","I2S2_CK/SPI2_SCK","","USART3_CTS","","","","LCD_SEG13","","","TS_G7_IO2"
"53","PB14","I/O","","","","","","TIM9_CH2","","SPI2_MISO","","USART3_RTS","","","","LCD_SEG14","","","TS_G7_IO3"
"54","PB15","I/O","","","RTC_REFIN","","","TIM11_CH1","","I2S2_SD/SPI2_MOSI","","","","","","LCD_SEG15","","","TS_G7_IO4"
"55","PD8","I/O","","","","","","","","","","USART3_TX","","","","LCD_SEG28","FSMC_D13/FSMC_DA13","","TIMX_IC1"
"56","PD9","I/O","","","","","","","","","","USART3_RX","","","","LCD_SEG29","FSMC_D14/FSMC_DA14","","TIMX_IC2"
"57","PD10","I/O","","","","","","","","","","USART3_CK","","","","LCD_SEG30","FSMC_D15/FSMC_DA15","","TIMX_IC3"
"58","PD11","I/O","","","","","","","","","","USART3_CTS","","","","LCD_SEG31","FSMC_A16","","TIMX_IC4"
"59","PD12","I/O","","","","","TIM4_CH1","","","","","USART3_RTS","","","","LCD_SEG32","FSMC_A17","","TIMX_IC1"
"60","PD13","I/O","","","","","TIM4_CH2","","","","","","","","","LCD_SEG33","FSMC_A18","","TIMX_IC2"
"61","PD14","I/O","","","","","TIM4_CH3","","","","","","","","","LCD_SEG34","FSMC_D0/FSMC_DA0","","TIMX_IC3"
"62","PD15","I/O","","","","","TIM4_CH4","","","","","","","","","LCD_SEG35","FSMC_D1/FSMC_DA1","","TIMX_IC4"
"63","PC6","I/O","","","","","TIM3_CH1","","","I2S2_MCK","","","","","","LCD_SEG24","SDIO_D6","","TIMX_IC3/TS_G10_IO1"
"64","PC7","I/O","","","","","TIM3_CH2","","","","I2S3_MCK","","","","","LCD_SEG25","SDIO_D7","","TIMX_IC4/TS_G10_IO2"
"65","PC8","I/O","","","","","TIM3_CH3","","","","","","","","","LCD_SEG26","SDIO_D0","","TIMX_IC1/TS_G10_IO3"
"66","PC9","I/O","","","","","TIM3_CH4","","","","","","","","","LCD_SEG27","SDIO_D1","","TIMX_IC2/TS_G10_IO4"
"67","PA8","I/O","","","RCC_MCO","","","","","","","USART1_CK","","","","LCD_COM0","","","TIMX_IC1/TS_G4_IO1"
"68","PA9","I/O","","","","","","","","","","USART1_TX","","","","LCD_COM1","","","TIMX_IC2/TS_G4_IO2"
"69","PA10","I/O","","","","","","","","","","USART1_RX","","","","LCD_COM2","","","TIMX_IC3/TS_G4_IO3"
"70","PA11","I/O","","","","","","","","SPI1_MISO","","USART1_CTS","","","USB_DM","","","","TIMX_IC4"
"71","PA12","I/O","","","","","","","","SPI1_MOSI","","USART1_RTS","","","USB_DP","","","","TIMX_IC1"
"72","PA13","I/O","","","SYS_JTMS-SWDIO","","","","","","","","","","","","","","TIMX_IC2/TS_G5_IO1"
"73","PH2","I/O","","","","","","","","","","","","","","","FSMC_A22","",""
"74","VSS","Power","","","","","","","","","","","","","","","","",""
"75","VDD","Power","","","","","","","","","","","","","","","","",""
"76","PA14","I/O","","","SYS_JTCK-SWCLK","","","","","","","","","","","","","","TIMX_IC3/TS_G5_IO2"
"77","PA15","I/O","","","SYS_JTDI","TIM2_CH1","","","","SPI1_NSS","I2S3_WS/SPI3_NSS","","","","","LCD_SEG17","","","TIMX_IC4/TS_G5_IO3"
"78","PC10","I/O","","","","","","","","","I2S3_CK/SPI3_SCK","USART3_TX","UART4_TX","","","LCD_COM4/LCD_SEG28/LCD_SEG40","SDIO_D2","","TIMX_IC3"
"79","PC11","I/O","","","","","","","","","SPI3_MISO","USART3_RX","UART4_RX","","","LCD_COM5/LCD_SEG29/LCD_SEG41","SDIO_D3","","TIMX_IC4"
"80","PC12","I/O","","","","","","","","","I2S3_SD/SPI3_MOSI","USART3_CK","UART5_TX","","","LCD_COM6/LCD_SEG30/LCD_SEG42","SDIO_CK","","TIMX_IC1"
"81","PD0","I/O","","","","","","TIM9_CH1","","I2S2_WS/SPI2_NSS","","","","","","","FSMC_D2/FSMC_DA2","","TIMX_IC1"
"82","PD1","I/O","","","","","","","","I2S2_CK/SPI2_SCK","","","","","","","FSMC_D3/FSMC_DA3","","TIMX_IC2"
"83","PD2","I/O","","","","","TIM3_ETR","","","","","","UART5_RX","","","LCD_COM7/LCD_SEG31/LCD_SEG43","SDIO_CMD","","TIMX_IC3"
"84","PD3","I/O","","","","","","","","SPI2_MISO","","USART2_CTS","","","","","FSMC_CLK","","TIMX_IC4"
"85","PD4","I/O","","","","","","","","I2S2_SD/SPI2_MOSI","","USART2_RTS","","","","","FSMC_NOE","","TIMX_IC1"
"86","PD5","I/O","","","","","","","","","","USART2_TX","","","","","FSMC_NWE","","TIMX_IC2"
"87","PD6","I/O","","","","","","","","","","USART2_RX","","","","","FSMC_NWAIT","","TIMX_IC3"
"88","PD7","I/O","","","","","","TIM9_CH2","","","","USART2_CK","","","","","FSMC_NE1","","TIMX_IC4"
"89","PB3","I/O","","","SYS_JTDO-TRACESWO","TIM2_CH2","","","","SPI1_SCK","I2S3_CK/SPI3_SCK","","","","","LCD_SEG7","","",""
"90","PB4","I/O","","","SYS_JTRST","","TIM3_CH1","","","SPI1_MISO","SPI3_MISO","","","","","LCD_SEG8","","","TS_G6_IO1"
"91","PB5","I/O","","","","","TIM3_CH2","","I2C1_SMBA","SPI1_MOSI","I2S3_SD/SPI3_MOSI","","","","","LCD_SEG9","","","TS_G6_IO2"
"92","PB6","I/O","","","","","TIM4_CH1","","I2C1_SCL","","","USART1_TX","","","","","","","TS_G6_IO3"
"93","PB7","I/O","","","","","TIM4_CH2","","I2C1_SDA","","","USART1_RX","","","","","FSMC_NL","","TS_G6_IO4"
"94","BOOT0","Boot","","","","","","","","","","","","","","","","",""
"95","PB8","I/O","","","","","TIM4_CH3","TIM10_CH1","I2C1_SCL","","","","","","","LCD_SEG16","SDIO_D4","",""
"96","PB9","I/O","","","","","TIM4_CH4","TIM11_CH1","I2C1_SDA","","","","","","","LCD_COM3","SDIO_D5","",""
"97","PE0","I/O","","","","","TIM4_ETR","TIM10_CH1","","","","","","","","LCD_SEG36","FSMC_NBL0","","TIMX_IC1"
"98","PE1","I/O","","","","","","TIM11_CH1","","","","","","","","LCD_SEG37","FSMC_NBL1","","TIMX_IC2"
"99","VSS","Power","","","","","","","","","","","","","","","","",""
"100","VDD","Power","","","","","","","","","","","","","","","","",""
